date,open,high,low,close,volume,dividend,split
2017-08-08,159.73,161.05,159.33,159.82,1294350,0.0,1.0
2017-08-09,159.32,160.34,158.56,159.4,1126797,0.0,1.0
2017-08-10,158.31,158.76,155.55,155.83,1726789,0.0,1.0
2017-08-11,155.1,155.9,154.665,155.65,1554771,0.0,1.0
2017-08-14,157.21,157.23,155.75,156.24,1671539,0.0,1.0
2017-08-15,156.47,156.7,155.22,155.59,1305987,0.0,1.0
2017-08-16,155.25,155.5,154.11,154.38,1181219,1.08,1.0
2017-08-17,154.05,154.43,151.2,151.28,2143448,0.0,1.0
2017-08-18,151.06,152.64,150.2479,150.79,1413319,0.0,1.0
2017-08-21,151.0,152.5,150.63,152.06,1125693,0.0,1.0
2017-08-22,152.52,153.71,152.52,153.1,1219320,0.0,1.0
2017-08-23,152.48,153.27,151.79,152.38,955986,0.0,1.0
2017-08-24,152.51,152.769,150.89,151.8,1072926,0.0,1.0
2017-08-25,152.29,153.03,151.74,152.1,808799,0.0,1.0
2017-08-28,152.91,153.11,152.51,152.71,699929,0.0,1.0
2017-08-29,152.0,155.03,152.0,154.84,1550655,0.0,1.0
2017-08-30,155.0,157.98,154.4824,157.79,1580076,0.0,1.0
2017-08-31,158.24,159.99,157.8984,159.38,1400906,0.0,1.0
2017-09-01,159.27,160.42,159.2,159.36,756299,0.0,1.0
2017-09-05,159.41,160.6,158.42,159.07,1429587,0.0,1.0
2017-09-06,159.82,160.37,159.07,159.48,1354456,0.0,1.0
2017-09-07,160.08,162.1,159.2,161.85,1284386,0.0,1.0
2017-09-08,161.34,164.24,160.98,162.82,1007264,0.0,1.0
2017-09-11,161.58,164.97,161.57,164.67,1164660,0.0,1.0
2017-09-12,165.0,166.079,164.67,165.51,855101,0.0,1.0
2017-09-13,164.71,166.76,164.71,166.51,855696,0.0,1.0
2017-09-14,166.16,167.42,165.8,166.68,965719,0.0,1.0
2017-09-15,164.09,165.71,163.764,165.23,2309830,0.0,1.0
2017-09-18,165.83,168.38,165.31,166.94,1398579,0.0,1.0
2017-09-19,167.44,167.82,166.83,167.5,1108527,0.0,1.0
2017-09-20,167.35,168.5,166.5501,167.22,875992,0.0,1.0
2017-09-21,166.63,167.03,165.87,166.48,985596,0.0,1.0
2017-09-22,166.89,168.66,166.7,167.98,922936,0.0,1.0
2017-09-25,168.08,168.4,165.785,167.78,983665,0.0,1.0
2017-09-26,168.2,169.28,167.65,167.8,774206,0.0,1.0
2017-09-27,168.69,169.01,167.01,168.35,763007,0.0,1.0
2017-09-28,167.82,168.9,167.7052,168.33,731941,0.0,1.0
2017-09-29,168.27,169.3,167.81,168.03,753586,0.0,1.0
2017-10-02,168.45,169.36,167.4,169.33,953129,0.0,1.0
2017-10-03,169.37,170.87,169.35,170.82,1027557,0.0,1.0
2017-10-04,171.0,172.72,170.83,171.75,1166075,0.0,1.0
2017-10-05,171.46,172.1587,170.801,171.71,740639,0.0,1.0
2017-10-06,171.62,172.51,170.92,172.11,902954,0.0,1.0
2017-10-09,172.52,172.74,171.37,171.74,687800,0.0,1.0
2017-10-10,172.8,173.15,171.37,172.96,819229,0.0,1.0
2017-10-11,172.96,172.96,171.7,172.33,657227,0.0,1.0
2017-10-12,171.0,172.76,170.95,171.91,619254,0.0,1.0
2017-10-13,172.85,174.17,172.3845,172.62,709777,0.0,1.0
2017-10-16,173.41,174.36,172.59,174.13,966553,0.0,1.0
2017-10-17,174.1,175.32,173.89,174.72,682304,0.0,1.0
2017-10-18,174.72,175.71,173.76,175.02,797141,0.0,1.0
2017-10-19,175.1,175.43,173.55,175.31,947458,0.0,1.0
2017-10-20,176.23,177.3,175.64,177.1,668924,0.0,1.0
2017-10-23,177.5,178.8067,176.88,177.23,1075538,0.0,1.0
2017-10-24,178.9,180.32,177.45,178.4,1445526,0.0,1.0
2017-10-25,177.97,178.34,175.74,177.01,870808,0.0,1.0
2017-10-26,177.4,179.265,176.85,178.64,782322,0.0,1.0
2017-10-27,178.23,179.53,177.39,179.5,1001869,0.0,1.0
2017-10-30,178.82,180.856,178.52,180.35,1699750,0.0,1.0
2017-10-31,176.56,177.95,172.1102,176.88,2861821,0.0,1.0
2017-11-01,179.26,181.7901,172.57,172.83,2128564,0.0,1.0
2017-11-02,173.01,173.305,171.04,173.29,2836582,0.0,1.0
2017-11-03,173.78,174.649,172.74,173.07,1463467,0.0,1.0
2017-11-06,173.25,173.6499,172.57,172.59,844516,0.0,1.0
2017-11-07,172.6,173.22,171.555,171.86,1087307,0.0,1.0
2017-11-08,171.86,172.0725,170.54,171.38,1213537,0.0,1.0
2017-11-09,170.55,170.735,166.51,167.96,1852448,0.0,1.0
2017-11-10,167.29,169.08,166.8,168.95,1265872,0.0,1.0
2017-11-13,168.75,169.9084,168.1183,169.2,1594776,0.0,1.0
2017-11-14,168.83,170.4,168.67,169.12,1430963,0.0,1.0
2017-11-15,168.63,168.8,166.15,166.84,1741015,0.0,1.0
2017-11-16,167.43,168.69,165.76,167.13,2264224,1.08,1.0
2017-11-17,163.0,163.96,158.75,159.41,3518103,0.0,1.0
2017-11-20,160.47,161.62,159.17,159.8,2482090,0.0,1.0
2017-11-21,161.2,161.66,160.06,160.64,1521774,0.0,1.0
2017-11-22,161.45,163.95,161.13,163.39,1802995,0.0,1.0
2017-11-24,163.46,163.8525,160.07,160.66,942424,0.0,1.0
2017-11-27,160.66,162.1,160.65,161.16,1099944,0.0,1.0
2017-11-28,162.53,164.98,161.78,164.52,1470354,0.0,1.0
2017-11-29,164.5,165.22,163.02,164.52,1362622,0.0,1.0
2017-11-30,165.03,167.75,165.0,167.4,1913019,0.0,1.0
2017-12-01,166.73,167.09,161.25,165.01,1912263,0.0,1.0
2017-12-04,166.16,168.45,164.96,164.96,1584971,0.0,1.0
2017-12-05,164.65,166.22,164.31,164.84,1110248,0.0,1.0
2017-12-06,164.92,166.38,164.08,165.38,1327183,0.0,1.0
2017-12-07,166.09,169.82,166.0,169.3,1883124,0.0,1.0
2017-12-08,169.38,170.88,169.1,170.88,1062052,0.0,1.0
2017-12-11,170.95,171.56,170.05,170.77,1118714,0.0,1.0
2017-12-12,170.91,171.02,168.94,169.22,1854177,0.0,1.0
2017-12-13,169.0,170.88,168.21,169.58,1182594,0.0,1.0
2017-12-14,170.15,170.5,168.1,168.55,1132978,0.0,1.0
2017-12-15,169.65,171.0,169.01,169.63,1465265,0.0,1.0
2017-12-18,170.93,173.46,170.49,172.04,1182733,0.0,1.0
2017-12-19,173.24,174.38,172.34,174.0,1162513,0.0,1.0
2017-12-20,174.99,175.66,173.41,175.15,1001600,0.0,1.0
2017-12-21,174.99,175.14,172.56,174.66,1063126,0.0,1.0
2017-12-22,175.12,176.17,174.37,175.76,504352,0.0,1.0
2017-12-26,175.95,176.63,175.65,176.14,383426,0.0,1.0
2017-12-27,176.5,177.31,175.63,176.24,648265,0.0,1.0
2017-12-28,176.24,177.29,175.69,177.2,678180,0.0,1.0
2017-12-29,177.73,177.92,176.5,176.64,551873,0.0,1.0
2018-01-02,177.51,178.22,176.3,177.06,1039410,0.0,1.0
2018-01-03,177.34,179.2,176.87,179.01,932586,0.0,1.0
2018-01-04,179.62,181.85,179.23,181.75,1407514,0.0,1.0
2018-01-05,182.02,182.3,180.11,181.46,1068192,0.0,1.0
2018-01-08,181.13,182.38,180.26,182.12,1435013,0.0,1.0
2018-01-09,182.48,183.34,181.66,181.96,1568694,0.0,1.0
2018-01-10,181.86,182.18,180.07,180.56,910783,0.0,1.0
2018-01-11,181.24,184.51,180.65,183.9,1216913,0.0,1.0
2018-01-12,183.89,185.1,183.5,184.18,1469180,0.0,1.0
2018-01-16,184.81,184.91,181.39,182.55,1449232,0.0,1.0
2018-01-17,182.74,184.34,182.4,183.69,996019,0.0,1.0
2018-01-18,183.37,185.28,183.3,183.72,788411,0.0,1.0
2018-01-19,187.16,189.57,186.67,189.08,1807437,0.0,1.0
2018-01-22,188.8,189.6,187.6,189.58,1175707,0.0,1.0
2018-01-23,189.99,190.34,188.02,188.43,992629,0.0,1.0
2018-01-24,189.22,191.02,188.06,188.35,1341818,0.0,1.0
2018-01-25,189.98,189.98,186.65,189.4,1371535,0.0,1.0
2018-01-26,190.28,192.53,189.11,192.5,1043840,0.0,1.0
2018-01-29,192.05,194.18,190.07,190.81,1213686,0.0,1.0
2018-01-30,189.22,189.24,185.46,187.25,1422025,0.0,1.0
2018-01-31,188.9,191.21,187.32,188.0,1461669,0.0,1.0
2018-02-01,187.67,190.25,185.94,189.17,926514,0.0,1.0
2018-02-02,188.29,189.0,184.02,184.31,1534542,0.0,1.0
2018-02-05,183.24,187.36,179.01,179.01,2158359,0.0,1.0
2018-02-06,173.6,180.87,169.24,174.83,3474175,0.0,1.0
2018-02-07,175.9,179.67,172.57,172.74,2542172,0.0,1.0
2018-02-08,172.85,173.5,165.7,165.73,2390342,0.0,1.0
2018-02-09,168.88,168.88,159.36,164.05,2801999,0.0,1.0
2018-02-12,165.53,167.6,164.49,165.77,1899184,0.0,1.0
2018-02-13,165.46,166.03,164.1,165.63,1167267,0.0,1.0
2018-02-14,164.23,166.83,163.1,166.0,1932983,0.0,1.0
2018-02-15,167.55,167.98,163.34,165.02,1878835,0.0,1.0
2018-02-16,164.93,167.56,164.39,165.6,1421066,0.0,1.0
2018-02-20,166.34,167.83,165.27,166.82,1498865,0.0,1.0
2018-02-21,167.51,169.21,166.24,166.28,1601683,0.0,1.0
2018-02-22,166.22,168.72,166.04,167.02,1150713,1.08,1.0
2018-02-23,168.45,169.79,167.55,169.53,1767864,0.0,1.0
2018-02-26,170.48,172.12,169.23,171.64,1386378,0.0,1.0
2018-02-27,171.72,173.32,170.04,170.06,1528792,0.0,1.0
2018-02-28,171.08,172.01,167.6,168.17,1744026,0.0,1.0
2018-03-01,168.0,168.4,160.18,160.89,2848120,0.0,1.0
2018-03-02,159.94,160.14,154.58,158.94,3081048,0.0,1.0
2018-03-05,158.0,161.14,157.4,160.94,1937213,0.0,1.0
2018-03-06,162.4,163.86,160.53,160.65,1609812,0.0,1.0
2018-03-07,158.34,160.66,157.13,159.25,2416740,0.0,1.0
2018-03-08,159.46,160.6,157.99,159.2,1794723,0.0,1.0
2018-03-09,160.51,163.52,159.83,162.37,1580291,0.0,1.0
2018-03-12,162.36,162.7,159.08,160.06,1694388,0.0,1.0
2018-03-13,161.0,162.98,159.92,160.35,1766167,0.0,1.0
2018-03-14,161.22,161.6,159.09,159.61,1184688,0.0,1.0
2018-03-15,159.93,160.97,159.15,160.16,1088052,0.0,1.0
2018-03-16,160.21,163.73,159.74,162.57,4118653,0.0,1.0
2018-03-19,162.85,163.22,158.45,159.61,2280014,0.0,1.0
2018-03-20,160.26,162.48,159.76,161.0,1185539,0.0,1.0
2018-03-21,160.93,163.07,160.25,161.48,1153571,0.0,1.0
2018-03-22,159.74,160.28,157.53,157.55,2009518,0.0,1.0
2018-03-23,158.17,159.19,155.27,155.42,1456939,0.0,1.0
2018-03-26,159.13,161.12,156.95,160.72,1524080,0.0,1.0
2018-03-27,161.13,162.23,158.36,158.75,1676214,0.0,1.0
2018-03-28,158.45,161.66,158.45,159.67,1554559,0.0,1.0
2018-03-29,160.77,163.71,160.77,162.09,1495691,0.0,1.0
2018-04-02,161.51,162.0,156.0,158.73,1300829,0.0,1.0
2018-04-03,159.48,160.63,157.55,160.1,1475240,0.0,1.0
2018-04-04,155.58,161.29,155.58,160.95,1476691,0.0,1.0
2018-04-05,162.15,163.64,161.52,162.42,1910001,0.0,1.0
2018-04-06,161.31,161.95,156.2,157.9,1397945,0.0,1.0
2018-04-09,158.02,159.61,156.28,156.5,1306930,0.0,1.0
2018-04-10,158.89,162.84,158.56,161.92,1704170,0.0,1.0
2018-04-11,160.48,161.73,158.42,158.86,1341953,0.0,1.0
2018-04-12,160.0,162.77,159.6,161.79,1464476,0.0,1.0
2018-04-13,162.99,163.85,161.87,162.39,1123865,0.0,1.0
2018-04-16,164.43,167.9,164.1,166.67,1774210,0.0,1.0
2018-04-17,168.44,169.27,167.16,167.47,1252351,0.0,1.0
2018-04-18,168.48,172.08,167.71,170.83,1719459,0.0,1.0
2018-04-19,170.61,171.27,168.19,169.52,1598321,0.0,1.0
2018-04-20,169.92,170.23,168.0,168.77,825674,0.0,1.0
2018-04-23,168.95,170.04,167.95,169.02,1070744,0.0,1.0
2018-04-24,170.47,171.9,157.21,161.33,2623338,0.0,1.0
2018-04-25,160.85,163.35,159.4,162.14,1672572,0.0,1.0
2018-04-26,162.25,163.34,160.21,161.99,1229290,0.0,1.0
2018-04-27,161.48,162.9,159.22,160.82,2119208,0.0,1.0
2018-04-30,161.72,163.46,159.07,159.86,1950089,0.0,1.0
2018-05-01,153.94,155.0,149.1,153.28,4037319,0.0,1.0
2018-05-02,150.27,151.55,145.47,146.12,3582934,0.0,1.0
2018-05-03,144.63,145.43,140.6,143.55,3231563,0.0,1.0
2018-05-04,142.43,145.47,142.04,144.55,2146919,0.0,1.0
2018-05-07,145.32,146.71,144.84,144.96,2078214,0.0,1.0
2018-05-08,145.43,147.74,144.58,145.99,1380276,0.0,1.0
2018-05-09,146.23,147.63,145.21,146.52,1292040,0.0,1.0
2018-05-10,146.87,147.28,145.37,146.12,1325752,0.0,1.0
2018-05-11,146.16,148.99,145.5,146.25,1516277,0.0,1.0
2018-05-14,146.3,147.2,144.36,144.87,1434713,0.0,1.0
2018-05-15,144.01,146.52,143.78,146.44,1498585,0.0,1.0
2018-05-16,146.52,147.97,146.52,147.18,1084924,0.0,1.0
2018-05-17,146.06,147.8,145.48,146.36,930328,1.08,1.0
2018-05-18,146.14,149.54,146.14,148.9,1643059,0.0,1.0
2018-05-21,150.0,151.5,149.8,151.0,1278397,0.0,1.0
2018-05-22,151.03,151.42,149.05,149.06,653012,0.0,1.0
2018-05-23,148.5,149.26,147.07,149.06,1323123,0.0,1.0
2018-05-24,148.93,149.7,147.78,148.38,821752,0.0,1.0
2018-05-25,147.77,148.28,145.8,146.54,1057314,0.0,1.0
2018-05-29,146.02,146.1,142.63,144.5,1873637,0.0,1.0
2018-05-30,145.0,146.01,143.66,145.48,1573549,0.0,1.0
2018-05-31,145.5,145.93,141.86,142.39,1382221,0.0,1.0
2018-06-01,143.59,144.81,142.85,143.58,1034017,0.0,1.0
2018-06-04,144.32,144.59,141.94,142.3,830537,0.0,1.0
2018-06-05,142.25,142.77,140.73,141.57,1750963,0.0,1.0
2018-06-06,142.02,143.63,141.43,143.55,1796019,0.0,1.0
2018-06-07,144.0,144.57,143.38,143.86,1152019,0.0,1.0
2018-06-08,143.48,144.5,142.29,143.68,1337711,0.0,1.0
2018-06-11,143.56,145.19,143.56,144.56,759598,0.0,1.0
2018-06-12,144.69,145.18,143.38,143.59,1230667,0.0,1.0
2018-06-13,143.34,143.47,141.25,141.56,1203966,0.0,1.0
2018-06-14,141.6,143.23,141.28,141.89,906544,0.0,1.0
2018-06-15,141.1,143.23,139.68,143.13,1733506,0.0,1.0
2018-06-18,141.91,142.86,140.68,142.41,1194739,0.0,1.0
2018-06-19,140.97,141.69,139.13,139.77,1569247,0.0,1.0
2018-06-20,139.81,139.88,137.66,138.58,1365968,0.0,1.0
2018-06-21,137.81,138.01,135.02,135.24,1712620,0.0,1.0
2018-06-22,136.56,137.52,135.55,136.05,1777150,0.0,1.0
2018-06-25,134.79,135.67,132.88,134.15,1527573,0.0,1.0
2018-06-26,134.77,136.69,133.34,133.94,1555092,0.0,1.0
2018-06-27,134.2,136.57,132.25,132.32,1340762,0.0,1.0
2018-06-28,131.65,133.95,131.58,133.24,1002241,0.0,1.0
2018-06-29,133.72,134.97,132.9,133.0,1094093,0.0,1.0
2018-07-02,131.58,132.59,130.84,132.25,1177323,0.0,1.0
2018-07-03,132.91,133.3,130.96,131.05,715188,0.0,1.0
2018-07-05,131.84,131.96,130.6,131.46,1624737,0.0,1.0
2018-07-06,131.24,132.03,129.9,131.4,1543726,0.0,1.0
2018-07-09,132.2,135.48,132.05,135.15,2028200,0.0,1.0
2018-07-10,137.77,138.39,136.0,137.19,1720312,0.0,1.0
2018-07-11,135.81,135.95,133.92,134.09,1203284,0.0,1.0
2018-07-12,135.05,135.16,133.36,134.49,1150827,0.0,1.0
2018-07-13,134.75,137.54,134.71,136.86,963641,0.0,1.0
2018-07-16,136.86,136.86,134.48,134.68,781603,0.0,1.0
2018-07-17,134.18,136.07,134.17,135.88,823974,0.0,1.0
2018-07-18,135.99,138.67,135.59,137.73,931412,0.0,1.0
2018-07-19,136.53,138.38,136.04,137.82,988732,0.0,1.0
2018-07-20,136.72,136.9,135.01,135.81,1510170,0.0,1.0
2018-07-23,134.89,135.71,134.5,134.72,1206534,0.0,1.0
2018-07-24,136.0,137.5,135.02,135.59,2157859,0.0,1.0
2018-07-25,135.01,136.03,133.44,135.81,1168017,0.0,1.0
2018-07-26,136.26,138.95,136.06,137.6,1185859,0.0,1.0
2018-07-27,137.73,139.14,136.98,138.96,1426005,0.0,1.0
2018-07-30,140.5,141.69,136.9,137.21,1585937,0.0,1.0
2018-07-31,136.9,144.27,134.6,142.81,4313932,0.0,1.0
2018-08-01,141.38,142.57,138.94,139.72,1915439,0.0,1.0
2018-08-02,138.83,140.61,137.34,139.79,1219954,0.0,1.0
2018-08-03,140.65,141.92,139.62,141.61,1649087,0.0,1.0
2018-08-06,141.7,142.48,140.76,141.85,1008837,0.0,1.0
2018-08-07,142.71,144.47,142.37,143.58,995837,0.0,1.0
2018-08-08,143.62,144.39,142.15,142.23,1121879,0.0,1.0
2018-08-09,142.41,142.76,141.55,142.02,861344,0.0,1.0
2018-08-10,141.36,141.75,139.82,140.29,876310,0.0,1.0
2018-08-13,140.67,141.22,138.69,139.7,1110985,0.0,1.0
2018-08-14,139.9,140.485,138.7,138.99,1280654,0.0,1.0
2018-08-15,138.2,138.42,135.62,138.04,1648066,0.0,1.0
2018-08-16,138.74,141.28,138.72,140.76,1141489,0.0,1.0
2018-08-17,140.57,143.85,140.57,143.35,987458,0.0,1.0
2018-08-20,144.0,145.96,144.0,145.39,1247767,0.0,1.0
2018-08-21,144.03,145.94,144.03,145.29,1603290,1.14,1.0
2018-08-22,145.0,145.53,144.2,144.81,1435640,0.0,1.0
2018-08-23,144.5,144.81,141.17,141.43,1421222,0.0,1.0
2018-08-24,138.53,141.19,137.63,140.99,1264986,0.0,1.0
2018-08-27,141.83,144.74,141.82,144.03,1066169,0.0,1.0
2018-08-28,145.01,145.98,144.34,144.77,1463384,0.0,1.0
2018-08-29,145.09,145.27,142.5,143.91,1110371,0.0,1.0
2018-08-30,143.69,143.94,141.23,141.56,1340645,0.0,1.0
2018-08-31,141.1,142.22,140.79,141.8,1285860,0.0,1.0
2018-09-04,141.18,141.98,139.04,139.99,1618477,0.0,1.0
2018-09-05,139.67,142.58,139.15,142.44,1994566,0.0,1.0
2018-09-06,141.61,143.54,140.17,140.91,1303987,0.0,1.0
2018-09-07,140.76,142.76,139.29,141.03,1322166,0.0,1.0
2018-09-10,141.22,144.0,141.2,142.41,890182,0.0,1.0
2018-09-11,141.49,143.54,140.3,143.05,1006751,0.0,1.0
2018-09-12,141.75,142.65,139.28,142.07,1557906,0.0,1.0
2018-09-13,143.15,144.0,141.23,142.26,1436119,0.0,1.0
2018-09-14,142.4,143.39,141.56,143.2,1026631,0.0,1.0
2018-09-17,143.2,145.67,143.2,144.49,1084834,0.0,1.0
2018-09-18,144.45,145.92,143.09,145.58,1240299,0.0,1.0
2018-09-19,145.87,149.42,145.34,148.33,1251935,0.0,1.0
2018-09-20,149.53,151.87,149.29,150.84,1547170,0.0,1.0
2018-09-21,151.28,151.83,150.0,151.02,2174952,0.0,1.0
2018-09-24,150.52,150.67,148.62,149.08,1922129,0.0,1.0
2018-09-25,149.07,149.72,147.69,148.22,1477824,0.0,1.0
2018-09-26,148.02,148.75,146.83,147.03,987239,0.0,1.0
2018-09-27,147.25,148.34,146.13,147.19,920824,0.0,1.0
2018-09-28,146.5,146.78,145.59,146.07,1880911,0.0,1.0
2018-10-01,147.77,149.02,147.25,147.99,1207199,0.0,1.0
2018-10-02,148.35,149.81,147.61,148.95,1025035,0.0,1.0
2018-10-03,149.13,151.86,148.66,150.59,1082779,0.0,1.0
2018-10-04,152.67,153.47,151.36,152.49,1578941,0.0,1.0
2018-10-05,152.32,152.94,150.23,151.28,1280487,0.0,1.0
2018-10-08,150.44,153.29,150.1,152.84,1821448,0.0,1.0
2018-10-09,153.27,153.94,149.61,150.83,1420217,0.0,1.0
2018-10-10,151.0,151.0,147.26,147.86,1803125,0.0,1.0
2018-10-11,147.25,149.23,144.58,145.47,1712977,0.0,1.0
2018-10-12,147.59,147.83,143.07,145.24,1795298,0.0,1.0
2018-10-15,145.41,147.78,145.21,146.06,963026,0.0,1.0
2018-10-16,147.37,147.67,145.75,147.41,1060882,0.0,1.0
2018-10-17,146.58,147.3,144.59,146.19,1133929,0.0,1.0
2018-10-18,145.84,145.84,140.6,141.2,2090719,0.0,1.0
2018-10-19,141.48,142.0,139.14,139.96,1743331,0.0,1.0
2018-10-22,140.65,140.65,138.12,139.93,1174539,0.0,1.0
2018-10-23,134.81,136.02,131.12,134.64,2746464,0.0,1.0
2018-10-24,134.68,135.44,127.82,128.07,2133534,0.0,1.0
2018-10-25,129.58,131.1,128.12,128.37,3334463,0.0,1.0
2018-10-26,126.81,129.54,124.87,128.77,2180304,0.0,1.0
2018-10-29,131.06,134.16,129.31,131.38,2336906,0.0,1.0
2018-10-30,129.73,134.99,124.72,134.4,3202928,0.0,1.0
2018-10-31,137.11,139.35,136.23,136.69,3325050,0.0,1.0
2018-11-01,137.69,144.24,137.52,142.19,1520361,0.0,1.0
2018-11-02,143.16,144.72,141.25,141.83,1355994,0.0,1.0
2018-11-05,141.8,144.96,141.4,143.83,1425402,0.0,1.0
2018-11-06,142.9,145.8,142.47,145.11,855237,0.0,1.0
2018-11-07,146.76,146.83,143.19,146.73,1855797,0.0,1.0
2018-11-08,146.08,147.92,145.24,146.25,1176705,0.0,1.0
2018-11-09,144.93,145.85,141.94,143.07,2661725,0.0,1.0
2018-11-12,143.59,145.64,142.28,144.36,949724,0.0,1.0
2018-11-13,145.07,147.61,144.04,144.5,1593099,0.0,1.0
2018-11-14,144.8,147.51,144.19,145.84,1288496,1.14,1.0
2018-11-15,144.34,148.73,143.48,147.46,2057862,0.0,1.0
2018-11-16,147.3,149.03,146.92,147.11,1814737,0.0,1.0
2018-11-19,146.15,147.65,145.26,145.72,2223354,0.0,1.0
2018-11-20,144.63,145.08,141.13,143.17,1312382,0.0,1.0
2018-11-21,143.33,147.24,142.83,145.0,867728,0.0,1.0
2018-11-23,143.91,145.69,143.78,144.81,451681,0.0,1.0
2018-11-26,146.26,148.85,145.85,147.19,1118999,0.0,1.0
2018-11-27,146.46,147.37,144.33,145.18,1358726,0.0,1.0
2018-11-28,145.82,148.56,143.67,148.56,860430,0.0,1.0
2018-11-29,148.37,149.09,146.78,148.2,997477,0.0,1.0
2018-11-30,148.26,151.58,148.18,151.06,1415782,0.0,1.0
2018-12-03,154.86,156.49,151.33,152.47,1820281,0.0,1.0
2018-12-04,151.92,151.92,146.19,146.37,1674279,0.0,1.0
2018-12-06,142.95,143.38,137.56,142.29,1945737,0.0,1.0
2018-12-07,142.49,144.89,137.58,138.6,1329883,0.0,1.0
2018-12-10,137.49,138.41,133.61,136.29,1275247,0.0,1.0
2018-12-11,138.57,139.35,133.31,134.4,1173178,0.0,1.0
2018-12-12,136.36,138.33,135.83,135.97,1410242,0.0,1.0
2018-12-13,136.45,137.59,133.83,134.47,1426439,0.0,1.0
2018-12-14,132.86,135.62,132.38,133.84,1110603,0.0,1.0
2018-12-17,133.45,135.38,130.93,131.45,1538991,0.0,1.0
2018-12-18,132.85,134.25,129.94,131.34,1618358,0.0,1.0
2018-12-19,131.65,135.4,129.2539,130.89,2177069,0.0,1.0
2018-12-20,129.89,133.03,128.5,130.11,1646898,0.0,1.0
2018-12-21,130.24,133.2,127.72,128.22,2362039,0.0,1.0
2018-12-24,127.96,128.01,125.42,125.49,904274,0.0,1.0
2018-12-26,125.66,131.13,124.4,131.07,1460575,0.0,1.0
2018-12-27,128.63,132.58,126.02,132.58,1138646,0.0,1.0
2018-12-28,133.07,134.43,130.76,131.66,1071976,0.0,1.0
2018-12-31,132.4,133.69,131.87,133.64,895929,0.0,1.0
2019-01-02,131.22,134.13,130.93,133.38,1172724,0.0,1.0
2019-01-03,132.41,132.83,130.03,130.74,1192420,0.0,1.0
2019-01-04,132.33,136.29,132.27,136.17,1244093,0.0,1.0
2019-01-07,136.14,138.72,135.29,136.84,1114233,0.0,1.0
2019-01-08,138.28,140.06,136.92,137.2,1314467,0.0,1.0
2019-01-09,138.39,139.14,136.78,137.47,1734791,0.0,1.0
2019-01-10,136.53,139.49,135.78,139.33,1432268,0.0,1.0
2019-01-11,139.02,140.1,138.21,139.54,1152649,0.0,1.0
2019-01-14,138.76,140.54,137.58,140.23,1547575,0.0,1.0
2019-01-15,140.43,140.65,138.1,138.9,1435402,0.0,1.0
2019-01-16,139.07,141.7,138.73,141.37,1191813,0.0,1.0
2019-01-17,140.51,145.61,140.51,145.1,1259411,0.0,1.0
2019-01-18,146.33,150.73,146.25,150.56,1963054,0.0,1.0
2019-01-22,149.47,149.88,145.81,146.18,1869826,0.0,1.0
2019-01-23,146.72,147.12,143.4,143.45,1650329,0.0,1.0
2019-01-24,143.34,144.49,142.58,143.89,1480987,0.0,1.0
2019-01-25,145.98,147.4,145.8,146.84,1026572,0.0,1.0
2019-01-28,144.13,144.13,140.88,142.82,1294363,0.0,1.0
2019-01-29,144.09,146.61,143.64,146.38,1075308,0.0,1.0
2019-01-30,147.74,147.79,144.24,146.36,1158350,0.0,1.0
2019-01-31,146.17,147.32,144.75,147.11,1651712,0.0,1.0
2019-02-01,147.22,147.8,145.8,146.71,1502168,0.0,1.0
2019-02-04,146.88,148.82,145.91,148.75,1345743,0.0,1.0
2019-02-05,148.48,149.92,147.32,149.82,1674774,0.0,1.0
2019-02-06,147.47,150.97,146.24,149.35,2116542,0.0,1.0
2019-02-07,149.41,150.74,148.4,149.62,1141638,0.0,1.0
2019-02-08,148.41,149.26,146.53,148.28,891161,0.0,1.0
2019-02-11,148.16,149.11,147.44,148.18,1272192,0.0,1.0
2019-02-12,149.11,152.16,148.98,151.79,1129094,0.0,1.0
2019-02-13,152.44,153.47,151.42,152.71,1137725,0.0,1.0
2019-02-14,151.58,152.43,151.0,151.39,810561,0.0,1.0
2019-02-15,152.32,155.5,151.74,155.47,1350223,0.0,1.0
2019-02-19,155.08,155.31,153.46,153.66,1820195,0.0,1.0
2019-02-20,154.11,155.87,152.79,155.39,1497882,0.0,1.0
2019-02-21,153.49,155.34,152.97,154.07,1163924,1.14,1.0
2019-02-22,154.56,156.23,154.12,155.44,1384318,0.0,1.0
2019-02-25,156.9,157.17,155.21,156.08,978808,0.0,1.0
2019-02-26,154.83,157.04,154.03,155.31,1664322,0.0,1.0
2019-02-27,155.72,156.18,154.0,155.36,1132422,0.0,1.0
2019-02-28,154.98,154.98,153.71,154.09,1002326,0.0,1.0
2019-03-01,155.22,155.91,153.76,154.41,1496053,0.0,1.0
2019-03-04,155.51,156.13,153.32,155.04,1142642,0.0,1.0
2019-03-05,154.45,156.18,154.45,154.49,1032584,0.0,1.0
2019-03-06,154.45,155.42,153.83,154.52,1070815,0.0,1.0
2019-03-07,153.9,155.08,151.88,154.29,1333713,0.0,1.0
2019-03-08,152.76,155.2,152.74,154.57,1402528,0.0,1.0
2019-03-11,154.59,158.24,154.11,158.04,1606161,0.0,1.0
2019-03-12,158.45,158.89,157.25,158.42,1924782,0.0,1.0
2019-03-13,159.0,159.0,156.65,156.96,1798192,0.0,1.0
